accession,homology_cluster_id,split_group_id,partition,class_label,subgroup,evidence_level,source,source_sequence_id,sequence_sha256
WP_072766083.1,APAZ_6e287c5dd9d7f097,APAZ_6e287c5dd9d7f097,FINAL_HOLDOUT,APAZ,Ia,LITERATURE_PHYLOGENETIC_SET,Ryazansky_et_al_2018_Data_Set_S3,WP_072766083.1|558155|APAZ|short,053eab391ba7d822bda7ba2839ada486f13a8b4cce675392b01d0063757ca72a
WP_072995904.1,APAZ_3814b16d620889c2,APAZ_3814b16d620889c2,BUILD,APAZ,IIb,LITERATURE_PHYLOGENETIC_SET,Ryazansky_et_al_2018_Data_Set_S3,WP_072995904.1|192903|APAZ,7dd996dbea8cc3aefc67bb36e5fabf273b7c868def2c37cb934ee7ebffc21288
WP_073035593.1,APAZ_8d5a919ec4fa632d,APAZ_8d5a919ec4fa632d,BUILD,APAZ,IIb,LITERATURE_PHYLOGENETIC_SET,Ryazansky_et_al_2018_Data_Set_S3,WP_073035593.1|337701|APAZ,4d5e0c9e3ac7b7bda8ef8c1546c291383a4efe714522abf1c960d8608f3ee1d6
WP_073067332.1,APAZ_c0d1833dc58b3d89,APAZ_c0d1833dc58b3d89,CALIBRATION,APAZ,IIb,LITERATURE_PHYLOGENETIC_SET,Ryazansky_et_al_2018_Data_Set_S3,WP_073067332.1|1194090|APAZ,6c2863fa8afc65e8b1b076f034ccd58a647205ce95264211f397b476274af0cb
WP_073099040.1,APAZ_dbccf25428b5b01a,APAZ_dbccf25428b5b01a,CALIBRATION,APAZ,IIb,LITERATURE_PHYLOGENETIC_SET,Ryazansky_et_al_2018_Data_Set_S3,WP_073099040.1|988|APAZ,8d8f065d44b7b10b67601d4298f2c2793f7b600b731a1db9d0dc773e45a18c6f
WP_073132933.1,APAZ_1de07bcaaa948c50,APAZ_1de07bcaaa948c50,BUILD,APAZ,Ia,LITERATURE_PHYLOGENETIC_SET,Ryazansky_et_al_2018_Data_Set_S3,WP_073132933.1|947013|APAZ|short,99d78b6219f79b53a8d061f7a706581a877420360549bde996e05fe5b5505439
WP_073243758.1,APAZ_e04c49458623efaa,APAZ_e04c49458623efaa,CALIBRATION,APAZ,Ia,LITERATURE_PHYLOGENETIC_SET,Ryazansky_et_al_2018_Data_Set_S3,WP_073243758.1|983|APAZ|short,bbc23a7ac738952c671d3e1aa8563897f31573747f9101a2c74b99cf6f2d7f2f
WP_073365442.1,APAZ_72538dd255b410d7,APAZ_72538dd255b410d7,BUILD,APAZ,IIa,LITERATURE_PHYLOGENETIC_SET,Ryazansky_et_al_2018_Data_Set_S3,WP_073365442.1|1124188|APAZ,0215f4abe8fe8a38f7c2cf0790c6698cfca1e05c8b15d9a486712b558a3a4b70
WP_073409929.1,APAZ_4edcb51f007d5c8c,APAZ_4edcb51f007d5c8c,BUILD,APAZ,Ia,LITERATURE_PHYLOGENETIC_SET,Ryazansky_et_al_2018_Data_Set_S3,WP_073409929.1|986|APAZ|short,5b45af868a74643f44a64bb98c7168083e92443d5ac47082751ebdd764ee5e6d
WP_073904454.1,APAZ_2b555ef1b702679f,APAZ_2b555ef1b702679f,BUILD,APAZ,Ib,LITERATURE_PHYLOGENETIC_SET,Ryazansky_et_al_2018_Data_Set_S3,WP_073904454.1|1490482|APAZ,85953985774ee88e45d1ce2c30a01e44ccf0eaba5ba7f013111e81dfa2bfd603
WP_074121857.1,APAZ_cc880ce9eac7b631,APAZ_cc880ce9eac7b631,BUILD,APAZ,IIb,LITERATURE_PHYLOGENETIC_SET,Ryazansky_et_al_2018_Data_Set_S3,WP_074121857.1|1680155|APAZ,c7a69ff83aca76c57e664483990d9369c6f17f75618c13b11abb267fb040e49a
WP_074129929.1,APAZ_f53418c2f1ff61f5,APAZ_f53418c2f1ff61f5,FINAL_HOLDOUT,APAZ,IIb,LITERATURE_PHYLOGENETIC_SET,Ryazansky_et_al_2018_Data_Set_S3,WP_074129929.1|1680160|APAZ,ad4e5d732c67492b55757791a4045becdab955110daed8326d883d35d1043862
WP_074343878.1,APAZ_2fd879fe1dd530d4,APAZ_2fd879fe1dd530d4,BUILD,APAZ,Ib,LITERATURE_PHYLOGENETIC_SET,Ryazansky_et_al_2018_Data_Set_S3,WP_074343878.1|36809|APAZ,5ad89828c1f87dfe0e02ce87490b20c5dae2c7b1f17a9453c5627feb3fc63c72
WP_074487307.1,APAZ_52e7c787f4c2d916,APAZ_52e7c787f4c2d916,CALIBRATION,APAZ,IIa,LITERATURE_PHYLOGENETIC_SET,Ryazansky_et_al_2018_Data_Set_S3,WP_074487307.1|1302689|APAZ,c37956c6af642cf2381ea6cb65085cba6d5834d0f1c3bd65523c8b3c0ab51d00
WP_074793583.1,APAZ_28944cb528dbfac7,APAZ_28944cb528dbfac7,BUILD,APAZ,IIa,LITERATURE_PHYLOGENETIC_SET,Ryazansky_et_al_2018_Data_Set_S3,WP_074793583.1|35799|APAZ,b41af253e060e3f0ca6f24abf40a64d91b9e6096dc50b49b629fa5942b4abd7c
WP_075061401.1,APAZ_d36abb3c973ed790,APAZ_d36abb3c973ed790,BUILD,APAZ,IIb,LITERATURE_PHYLOGENETIC_SET,Ryazansky_et_al_2018_Data_Set_S3,WP_075061401.1|1134406|APAZ,30a01dc93f186cdf672cf2db4abd69e119ffc6b1cdec72cae157c52e0536b287
WP_075285887.1,APAZ_8e436a15f85c12c9,APAZ_8e436a15f85c12c9,CALIBRATION,APAZ,Ib,LITERATURE_PHYLOGENETIC_SET,Ryazansky_et_al_2018_Data_Set_S3,WP_075285887.1|339|APAZ,5b7700cc5edbe0df3529350426e98962db9f3fe2d4e34b264f3d8d932a1b19c0
WP_075628770.1,APAZ_ff8c6197684c313e,APAZ_ff8c6197684c313e,BUILD,APAZ,IIb,LITERATURE_PHYLOGENETIC_SET,Ryazansky_et_al_2018_Data_Set_S3,WP_075628770.1|464029|APAZ,453c0f80605b58a7cdfb7b9ad3a934d5cda09f3d40d89c2d55e8652993c7bea5
WP_075634050.1,APAZ_5f69b5289d83fbda,APAZ_5f69b5289d83fbda,BUILD,APAZ,IIa,LITERATURE_PHYLOGENETIC_SET,Ryazansky_et_al_2018_Data_Set_S3,WP_075634050.1|1672749|APAZ,f707ebe119c526ec63b649d52b3ef56b3a521a10041cc2474de1b73ce13ed3dc
WP_075793711.1,APAZ_fb9721c0d5f7eb42,APAZ_fb9721c0d5f7eb42,BUILD,APAZ,Ia,LITERATURE_PHYLOGENETIC_SET,Ryazansky_et_al_2018_Data_Set_S3,WP_075793711.1|1141883|APAZ|short,a57774c33940080473279a8d0bbf34d79a1c4b37155ad9805f0d4e8e88bcbf4c
WP_077230992.1,APAZ_b0d47a400a3f7653,APAZ_b0d47a400a3f7653,BUILD,APAZ,IIb,LITERATURE_PHYLOGENETIC_SET,Ryazansky_et_al_2018_Data_Set_S3,WP_077230992.1|29448|APAZ,a8a8936c4601227eb4bab08f7e17a3165f5822490d9d8a8d4868cb191d58bdbc
WP_077292092.1,APAZ_a6237c76f7f4caac,APAZ_a6237c76f7f4caac,BUILD,APAZ,IIb,LITERATURE_PHYLOGENETIC_SET,Ryazansky_et_al_2018_Data_Set_S3,WP_077292092.1|187304|APAZ,7eb3d7b43651e4d81a0c468dba53e952ec0498fc51fe12be2c3e6d8bb15010ca
WP_077293451.1,APAZ_534af5f9846fee74,APAZ_534af5f9846fee74,CALIBRATION,APAZ,Ib,LITERATURE_PHYLOGENETIC_SET,Ryazansky_et_al_2018_Data_Set_S3,WP_077293451.1|187304|APAZ,fee0e4f048781278335476be25859db580978c08f0d369db68acc1724282c1ca
WP_077684787.1,APAZ_a8766291c813d7a1,APAZ_a8766291c813d7a1,CALIBRATION,APAZ,Ib,LITERATURE_PHYLOGENETIC_SET,Ryazansky_et_al_2018_Data_Set_S3,WP_077684787.1|1332264|APAZ,a82ba73788608da4f300cf31bbcbea2c802ebbca649da1b19e13d44f3ee1cde0
WP_078056299.1,APAZ_0f77fcbcf676af35,APAZ_0f77fcbcf676af35,BUILD,APAZ,IIa,LITERATURE_PHYLOGENETIC_SET,Ryazansky_et_al_2018_Data_Set_S3,WP_078056299.1|1234595|APAZ,c5a939e0d28a481fde803f028136d535cbae5993a0eb0d04dcbf2bf025c0f2ac
WP_078366926.1,APAZ_7a686cf3bc23bfcf,APAZ_7a686cf3bc23bfcf,BUILD,APAZ,IIa,LITERATURE_PHYLOGENETIC_SET,Ryazansky_et_al_2018_Data_Set_S3,WP_078366926.1|28066|APAZ,1da854161ba42305b0aeb6947098332e6169b91ffb9c14926d005d8b0e7966fc
WP_078792595.1,APAZ_6a14d48ece6e6745,APAZ_6a14d48ece6e6745,BUILD,APAZ,Ia,LITERATURE_PHYLOGENETIC_SET,Ryazansky_et_al_2018_Data_Set_S3,WP_078792595.1|238|APAZ|short,f9899c73b28aa41750442230864195c4f2cc479ed32bb3d7e56b1f0e20e0f5f1
WP_078813596.1,APAZ_19ab78f5bd857d23,APAZ_19ab78f5bd857d23,FINAL_HOLDOUT,APAZ,Ib,LITERATURE_PHYLOGENETIC_SET,Ryazansky_et_al_2018_Data_Set_S3,WP_078813596.1|48467|APAZ,510b0f79950aa188094242ffb9bb57f46c63307b2f13131f8e321d5625804826
WP_078814669.1,APAZ_5d96662524790b14,APAZ_5d96662524790b14,BUILD,APAZ,Ia,LITERATURE_PHYLOGENETIC_SET,Ryazansky_et_al_2018_Data_Set_S3,WP_078814669.1|48467|APAZ|short,c056318e647b56f24b11902c80d0ce2904aa3d5335e03942db687cb5e6c213bc
WP_079392070.1,APAZ_6278fbac8bfc4f3d,APAZ_6278fbac8bfc4f3d,CALIBRATION,APAZ,Ib,LITERATURE_PHYLOGENETIC_SET,Ryazansky_et_al_2018_Data_Set_S3,WP_079392070.1|286|APAZ,9bc1d861e6676f8692ede635f77fe0a15b34e4d5bfec1ed53bd1ecd13c9514e2
WP_079605750.1,APAZ_f6e479c0017e860e,APAZ_f6e479c0017e860e,BUILD,APAZ,Ib,LITERATURE_PHYLOGENETIC_SET,Ryazansky_et_al_2018_Data_Set_S3,WP_079605750.1|1437360|APAZ,4b0379459a62456cc1a08cadd9f8a5e99a7bc4c3fd6dac039a1252fd20973a74
WP_079685319.1,APAZ_d1bd2269e885ee8a,APAZ_d1bd2269e885ee8a,BUILD,APAZ,IIb,LITERATURE_PHYLOGENETIC_SET,Ryazansky_et_al_2018_Data_Set_S3,WP_079685319.1|688867|APAZ,b1366c4c7f39c7e1f97342ca73a5687c09d733589990c18124e0d98a431a8e1e
WP_079731542.1,APAZ_1fba07ce1bce1356,APAZ_1fba07ce1bce1356,BUILD,APAZ,IIa,LITERATURE_PHYLOGENETIC_SET,Ryazansky_et_al_2018_Data_Set_S3,WP_079731542.1|428990|APAZ,9b94af51fb7575e081dc509718a741fc39446a368b29e51cf1a4f7a8a4ac67f6
WP_079791392.1,APAZ_3d88afc93a1932bb,APAZ_3d88afc93a1932bb,BUILD,APAZ,Ib,LITERATURE_PHYLOGENETIC_SET,Ryazansky_et_al_2018_Data_Set_S3,WP_079791392.1|28901|APAZ,5945bab1c4d5f6111c4f691f92c6b7a2a73808bd7a84c1ee20bc6149f571c6df
WP_080522385.1,APAZ_a9a07e41f75c3ea3,APAZ_a9a07e41f75c3ea3,BUILD,APAZ,Ib,LITERATURE_PHYLOGENETIC_SET,Ryazansky_et_al_2018_Data_Set_S3,WP_080522385.1|1420851|APAZ,f4bdd5dda5a20ebbd8127ad81b0de50c01833f6acad091db4b02f5b2e3455c85
WP_080574728.1,APAZ_a0810cc3c646900c,APAZ_a0810cc3c646900c,BUILD,APAZ,IIa,LITERATURE_PHYLOGENETIC_SET,Ryazansky_et_al_2018_Data_Set_S3,WP_080574728.1|29449|APAZ,d8abf6ced893d06562a4076a8de822eba5dafca4d100f8035f3692d5ef98b910
WP_080700186.1,APAZ_58731b148ea00904,APAZ_58731b148ea00904,BUILD,APAZ,Ib,LITERATURE_PHYLOGENETIC_SET,Ryazansky_et_al_2018_Data_Set_S3,WP_080700186.1|103855|APAZ,deb496566804dabaf6fe6a8915b714cc0dea9a255ac1d4a2abe6ff90fd0b52fa
WP_080801769.1,APAZ_47991a2127a26b9c,APAZ_47991a2127a26b9c,FINAL_HOLDOUT,APAZ,IIb,LITERATURE_PHYLOGENETIC_SET,Ryazansky_et_al_2018_Data_Set_S3,WP_080801769.1|1183401|APAZ,6a45e224d08ff8166bcfcfe58c0544c39cbc5585f13a4b1ff80b1121195ad308
WP_080810443.1,APAZ_09e498184bbc7768,APAZ_09e498184bbc7768,BUILD,APAZ,IIb,LITERATURE_PHYLOGENETIC_SET,Ryazansky_et_al_2018_Data_Set_S3,WP_080810443.1|1209493|APAZ,315effbf2956000a509bf755c4d57b456a408f42266b08617a8d0a9dfa693ce7
WP_080811272.1,APAZ_b450257d31e65758,APAZ_b450257d31e65758,CALIBRATION,APAZ,IIb,LITERATURE_PHYLOGENETIC_SET,Ryazansky_et_al_2018_Data_Set_S3,WP_080811272.1|1209493|APAZ,bd3a1108aa9421a794302e98650d38136cb2d672bd41e0791b1e696122daede5
WP_080826259.1,APAZ_922b471c5b1fa8b4,APAZ_922b471c5b1fa8b4,BUILD,APAZ,IIb,LITERATURE_PHYLOGENETIC_SET,Ryazansky_et_al_2018_Data_Set_S3,WP_080826259.1|1183411|APAZ,7848b69e549fd1b286d61ff3f091515d1c6892140e1116dfb9b4135e06ed33f4
WP_080902475.1,APAZ_84518391a2f43786,APAZ_84518391a2f43786,BUILD,APAZ,Ib,LITERATURE_PHYLOGENETIC_SET,Ryazansky_et_al_2018_Data_Set_S3,WP_080902475.1|294|APAZ,be44757ea61f268a3e6a254e2a7b8fccb2f341aee76ac474951d5bbac813adcf
WP_081000780.1,APAZ_b4b1a02e1aedc46a,APAZ_b4b1a02e1aedc46a,CALIBRATION,APAZ,IIb,LITERATURE_PHYLOGENETIC_SET,Ryazansky_et_al_2018_Data_Set_S3,WP_081000780.1|87883|APAZ,7175b02beae53d8ca5c18af788ee1aff9a62533117597388b20a820abfb63f22
WP_081147616.1,APAZ_601a5372f5b6887a,APAZ_601a5372f5b6887a,CALIBRATION,APAZ,IIa,LITERATURE_PHYLOGENETIC_SET,Ryazansky_et_al_2018_Data_Set_S3,WP_081147616.1|1703345|APAZ,caf4b018920fb7acbbcec5cf944433cd48974342997e0109ec6a520dc583e71c
WP_081215336.1,APAZ_36ef2459ea6f8d27,APAZ_36ef2459ea6f8d27,BUILD,APAZ,IIb,LITERATURE_PHYLOGENETIC_SET,Ryazansky_et_al_2018_Data_Set_S3,WP_081215336.1|13690|APAZ,bef5418be895c35218bda1e0cb79b78535791d0bd3fff856e254cefca4d5a417
WP_081295619.1,APAZ_cf91ce58497aef11,APAZ_cf91ce58497aef11,BUILD,APAZ,IIa,LITERATURE_PHYLOGENETIC_SET,Ryazansky_et_al_2018_Data_Set_S3,WP_081295619.1|384|APAZ|short,ffcd0e6bac53e151faad737935b920d7a0984b700d3a4e1019c6e001a06ad9d9
WP_081435115.1,APAZ_8b5aa851cd58b75f,APAZ_8b5aa851cd58b75f,FINAL_HOLDOUT,APAZ,IIa,LITERATURE_PHYLOGENETIC_SET,Ryazansky_et_al_2018_Data_Set_S3,WP_081435115.1|160791|APAZ,766e0f7b8a3cbe2717c3549fa5c77e3339f0a92275663fc34ed095ff9f782b15
WP_081441952.1,APAZ_e7786d6030dbf259,APAZ_e7786d6030dbf259,CALIBRATION,APAZ,Ia,LITERATURE_PHYLOGENETIC_SET,Ryazansky_et_al_2018_Data_Set_S3,WP_081441952.1|314344|APAZ|short,cc072950fb903b4fb8d2d5a918803d642f0d6e1e87277f39a70dcab895add291
WP_081444939.1,APAZ_1e0da772173d098c,APAZ_1e0da772173d098c,BUILD,APAZ,Ia,LITERATURE_PHYLOGENETIC_SET,Ryazansky_et_al_2018_Data_Set_S3,WP_081444939.1|124|APAZ|short,256377090a9cedf383286145d8eb14a0389b1957e3a308d3924d349f67a85009
WP_081624727.1,APAZ_622dd722188c6d8f,APAZ_622dd722188c6d8f,BUILD,APAZ,Ia,LITERATURE_PHYLOGENETIC_SET,Ryazansky_et_al_2018_Data_Set_S3,WP_081624727.1|33035|APAZ,adf28e7e579a54d6bb73a3d7f9dede89341ac336cf3ee023175ddadb03d8d576
WP_081684175.1,APAZ_a8766291c813d7a1,APAZ_a8766291c813d7a1,CALIBRATION,APAZ,Ib,LITERATURE_PHYLOGENETIC_SET,Ryazansky_et_al_2018_Data_Set_S3,WP_081684175.1|266854|APAZ,7aaf9a7aeaa9359ba7e11ae7c3edc99ae9a80dc3770fd56026d908bd3b522319
WP_081705202.1,APAZ_b475c1d0595b9af0,APAZ_b475c1d0595b9af0,BUILD,APAZ,IIb,LITERATURE_PHYLOGENETIC_SET,Ryazansky_et_al_2018_Data_Set_S3,WP_081705202.1|1416614|APAZ,763cf835f5b98e067e0000977edba1e06d17c98c7ccfa35e543e24a6628b285d
WP_081730962.1,APAZ_ba50ffbd361ca3f3,APAZ_ba50ffbd361ca3f3,CALIBRATION,APAZ,Ib,LITERATURE_PHYLOGENETIC_SET,Ryazansky_et_al_2018_Data_Set_S3,WP_081730962.1|68287|APAZ,11ddef5841cc00578e38efcb22fe68824b71f45c0b6287d01d944ac29798bd73
WP_081743200.1,APAZ_d0d91a6490debdbc,APAZ_d0d91a6490debdbc,CALIBRATION,APAZ,Ia,LITERATURE_PHYLOGENETIC_SET,Ryazansky_et_al_2018_Data_Set_S3,WP_081743200.1|288965|APAZ|short,e4f2722119d959dc31f6f9d7ecfa9c1d1aa1987b3ff6ebcad15af1ca57b9926c
WP_081852774.1,APAZ_98ec33d024d06bd5,APAZ_98ec33d024d06bd5,BUILD,APAZ,IIa,LITERATURE_PHYLOGENETIC_SET,Ryazansky_et_al_2018_Data_Set_S3,WP_081852774.1|1125973|APAZ,965f9ce2101c9e8ca6b41bd05ce9f6f047d82c61b7e6535b2d3d305e96f87ec7
WP_081903350.1,APAZ_3de1ca0ed097bf40,APAZ_3de1ca0ed097bf40,BUILD,APAZ,IIb,LITERATURE_PHYLOGENETIC_SET,Ryazansky_et_al_2018_Data_Set_S3,WP_081903350.1|58117|APAZ,60dba57fbdae59480233e0fb8eb7a05608c8eafddaf440b037fc3432faeeaa0e
WP_081912819.1,APAZ_36ef2459ea6f8d27,APAZ_36ef2459ea6f8d27,BUILD,APAZ,IIb,LITERATURE_PHYLOGENETIC_SET,Ryazansky_et_al_2018_Data_Set_S3,WP_081912819.1|1522072|APAZ,ab3187128d9d22cf71810521d3c4ad3ab547353588b4c9eef70e36e098d43ea5
WP_082096051.1,APAZ_30b6d179f3746b7f,APAZ_30b6d179f3746b7f,FINAL_HOLDOUT,APAZ,IIb,LITERATURE_PHYLOGENETIC_SET,Ryazansky_et_al_2018_Data_Set_S3,WP_082096051.1|1603555|APAZ,6937937f2255672c4b5dd40b4f8006bdeeb092efffecba1cd0bea753dd7eecca
WP_082340617.1,APAZ_072fc17e0a703000,APAZ_072fc17e0a703000,BUILD,APAZ,Ib,LITERATURE_PHYLOGENETIC_SET,Ryazansky_et_al_2018_Data_Set_S3,WP_082340617.1|339|APAZ,89ccb648a2dca4d2b9746d915d0815df657127db7ba9cd3b0783ae4e3bd40d87
WP_082442752.1,APAZ_fa50c14f54833d83,APAZ_fa50c14f54833d83,BUILD,APAZ,IIa,LITERATURE_PHYLOGENETIC_SET,Ryazansky_et_al_2018_Data_Set_S3,WP_082442752.1|311410|APAZ,18ed3310b5c14ae7eaf882da65fcc1260704632c910fa2648ff8a3495cc520f3
WP_082469977.1,APAZ_b5f4b50bbee9c44e,APAZ_b5f4b50bbee9c44e,BUILD,APAZ,IIb,LITERATURE_PHYLOGENETIC_SET,Ryazansky_et_al_2018_Data_Set_S3,WP_082469977.1|1736242|APAZ,da2d257547a15402bbe4d98c9d89abaaab00712167a4ef18fc4154ec3d61ffc4
WP_082549597.1,APAZ_bd6a1c5b7a2042f8,APAZ_bd6a1c5b7a2042f8,BUILD,APAZ,IIa,LITERATURE_PHYLOGENETIC_SET,Ryazansky_et_al_2018_Data_Set_S3,WP_082549597.1|1736555|APAZ,80edfb529cb4416727d09204e15b7f838ead76b4895d4a5443a3a8edd614c1a3
WP_082576376.1,APAZ_4c9754a515119c10,APAZ_4c9754a515119c10,FINAL_HOLDOUT,APAZ,Ib,LITERATURE_PHYLOGENETIC_SET,Ryazansky_et_al_2018_Data_Set_S3,WP_082576376.1|1736568|APAZ,eb19816f6501632ccad6215a332e0532f3f6c72a9b8c141c4af8a31ad25344b0
WP_082657619.1,APAZ_a9302b1417adc2b8,APAZ_a9302b1417adc2b8,BUILD,APAZ,IIb,LITERATURE_PHYLOGENETIC_SET,Ryazansky_et_al_2018_Data_Set_S3,WP_082657619.1|165697|APAZ,17bdd9ea91ba386aeae00c9e6c68183734d82c467dec9113efb51844784fb353
WP_082670027.1,APAZ_f166615ae41c7336,APAZ_f166615ae41c7336,BUILD,APAZ,Ib,LITERATURE_PHYLOGENETIC_SET,Ryazansky_et_al_2018_Data_Set_S3,WP_082670027.1|33051|APAZ,f19e9cdb552ea1948ce050c4a28104818106137ed5cc7c50ce59fd5818dff874
WP_082722381.1,APAZ_136a76b17031d9d2,APAZ_136a76b17031d9d2,BUILD,APAZ,Ib,LITERATURE_PHYLOGENETIC_SET,Ryazansky_et_al_2018_Data_Set_S3,WP_082722381.1|1385591|APAZ,7bf1651cfa34d97e5282d172d0d2999f036c759b2dd77227eb6ee1f957a3d9e2
WP_082731713.1,APAZ_b0de8bba10f70396,APAZ_b0de8bba10f70396,BUILD,APAZ,IIa,LITERATURE_PHYLOGENETIC_SET,Ryazansky_et_al_2018_Data_Set_S3,WP_082731713.1|13687|APAZ,cf35ff9a82eebb09e40009e96ee028fad7fbf807bc12c04b6d626950dd1c0757
WP_082738120.1,APAZ_9b1058fdbbd3418c,APAZ_9b1058fdbbd3418c,CALIBRATION,APAZ,IIa,LITERATURE_PHYLOGENETIC_SET,Ryazansky_et_al_2018_Data_Set_S3,WP_082738120.1|13687|APAZ,f791706e317312fca34d7315a761d39b3b1d0b924e5280c7a7f9ee5bdd52fc7b
WP_082755986.1,APAZ_b3bd542599c0e0a5,APAZ_b3bd542599c0e0a5,BUILD,APAZ,Ia,LITERATURE_PHYLOGENETIC_SET,Ryazansky_et_al_2018_Data_Set_S3,WP_082755986.1|1355477|APAZ|short,cab90bc15e73f8ec636f2a0938b7895c01bf879ee5c41e78fe9a9c68be7cc03f
WP_082795034.1,APAZ_a61ddd9395487ec0,APAZ_a61ddd9395487ec0,BUILD,APAZ,Ib,LITERATURE_PHYLOGENETIC_SET,Ryazansky_et_al_2018_Data_Set_S3,WP_082795034.1|33051|APAZ,fdaf06e3b6271f89871300ae9d28b59aec292a653a1d7c4777380ab2bb58d36c
WP_082822067.1,APAZ_526d27554c81fa78,APAZ_526d27554c81fa78,BUILD,APAZ,IIa,LITERATURE_PHYLOGENETIC_SET,Ryazansky_et_al_2018_Data_Set_S3,WP_082822067.1|43992|APAZ,edd2de8b0b91828b7aa5d1d617ea789c3703a019356962c3897d21067a4fd60a
WP_082932868.1,APAZ_b4b1a02e1aedc46a,APAZ_b4b1a02e1aedc46a,CALIBRATION,APAZ,IIb,LITERATURE_PHYLOGENETIC_SET,Ryazansky_et_al_2018_Data_Set_S3,WP_082932868.1|190721|APAZ,5442654987594b6ea4c4b1e4f36e46b6ee6dd429ae4f38f1f87d80d606882f9a
WP_083240732.1,APAZ_f3d4f7b7e7c4e4ba,APAZ_f3d4f7b7e7c4e4ba,BUILD,APAZ,IIa,LITERATURE_PHYLOGENETIC_SET,Ryazansky_et_al_2018_Data_Set_S3,WP_083240732.1|1774968|APAZ,427b29666cb6ac53a988e6969bc2652d37ca2e28f6a960a8dc42c3721bec5355
WP_083473000.1,APAZ_3ff979dbd67fde7b,APAZ_3ff979dbd67fde7b,BUILD,APAZ,IIb,LITERATURE_PHYLOGENETIC_SET,Ryazansky_et_al_2018_Data_Set_S3,WP_083473000.1|269536|APAZ,01095e59672745705089c0de703617a12be8ddc464a01221d717ccabc10a2dc9
WP_083509781.1,APAZ_2ab6b3e4c966c30d,APAZ_2ab6b3e4c966c30d,BUILD,APAZ,IIa,LITERATURE_PHYLOGENETIC_SET,Ryazansky_et_al_2018_Data_Set_S3,WP_083509781.1|121290|APAZ,afd02117eb4b387de8ad855993f351499ac824123492ea048b624a243d97d3d4
WP_083592922.1,APAZ_673d9cd2be862215,APAZ_673d9cd2be862215,CALIBRATION,APAZ,Ib,LITERATURE_PHYLOGENETIC_SET,Ryazansky_et_al_2018_Data_Set_S3,WP_083592922.1|1317114|APAZ,0e79b05c1ead6d69dd6cae502702b05447e497d7c070721fcc20c967f7e8e0b4
WP_083637046.1,APAZ_f12dd7096c5ef915,APAZ_f12dd7096c5ef915,BUILD,APAZ,IIb,LITERATURE_PHYLOGENETIC_SET,Ryazansky_et_al_2018_Data_Set_S3,WP_083637046.1|1922337|APAZ,e793e2b4627909af8bcb54b7eb41ffe066fcec5b52b8ab804b73f8633090ab75
WP_083657918.1,APAZ_23c657c34a20a57c,APAZ_23c657c34a20a57c,FINAL_HOLDOUT,APAZ,Ib,LITERATURE_PHYLOGENETIC_SET,Ryazansky_et_al_2018_Data_Set_S3,WP_083657918.1|1892903|APAZ,abda230e14d6f60a8efc4d11bc0b95446337b6773a499ddc70b04b68b194cea0
WP_083716755.1,APAZ_78ed568d1b06b7a6,APAZ_78ed568d1b06b7a6,BUILD,APAZ,IIa,LITERATURE_PHYLOGENETIC_SET,Ryazansky_et_al_2018_Data_Set_S3,WP_083716755.1|1250539|APAZ,f98f566f2f4f63b5c8763c59d7411be8a4d08149d4e2cdd11180bfb0ca41294c
WP_083779632.1,APAZ_c07a59d412456be9,APAZ_c07a59d412456be9,CALIBRATION,APAZ,IIb,LITERATURE_PHYLOGENETIC_SET,Ryazansky_et_al_2018_Data_Set_S3,WP_083779632.1|314267|APAZ,31ad84f89998ad1bd2ca7eaa889a70f24463f8997b3942df40e135100746d313
WP_083808461.1,APAZ_040cb41cd46f6bc3,APAZ_040cb41cd46f6bc3,BUILD,APAZ,IIb,LITERATURE_PHYLOGENETIC_SET,Ryazansky_et_al_2018_Data_Set_S3,WP_083808461.1|940615|APAZ,1d2d43023dd56233d1367a199f8d9ae74079ea6eaa60ed5d11f3a77b54200b3b
WP_083808707.1,APAZ_6de4f0f1e6e5955d,APAZ_6de4f0f1e6e5955d,BUILD,APAZ,IIb,LITERATURE_PHYLOGENETIC_SET,Ryazansky_et_al_2018_Data_Set_S3,WP_083808707.1|1032527|APAZ,cc2ec16898e97bd4d7cb18ce3ed0b455e309efa72d3caaccbac028b097ef9d13
WP_083869695.1,APAZ_ddf5345795901fd8,APAZ_ddf5345795901fd8,BUILD,APAZ,IIb,LITERATURE_PHYLOGENETIC_SET,Ryazansky_et_al_2018_Data_Set_S3,WP_083869695.1|477641|APAZ,f9ae1c519ed9d86d5260e9f300c1d36db6a5828c49cb434051b1b2693ff78d26
WP_083871010.1,APAZ_92f875761929d670,APAZ_92f875761929d670,CALIBRATION,APAZ,Ia,LITERATURE_PHYLOGENETIC_SET,Ryazansky_et_al_2018_Data_Set_S3,WP_083871010.1|1288121|APAZ|short,52b9fc2db9b000ee3ed44a3502d59b0bbd967bb9fb623cd3fe0d39bb66040afd
WP_083942961.1,APAZ_6165254ada150f58,APAZ_6165254ada150f58,BUILD,APAZ,Ib,LITERATURE_PHYLOGENETIC_SET,Ryazansky_et_al_2018_Data_Set_S3,WP_083942961.1|266127|APAZ,914eb02ac130bc78be3ba5e56cd391f09c22910cddd9d407453c20878e1b7d82
